PUNTO,ESTE,NORTE,h
4817,400251.6394,8276370.678,3820
4818,400751.6394,8276370.678,3821
4819,401251.6394,8276370.678,3816
4820,362251.6394,8275870.678,3859
4821,362751.6394,8275870.678,3862
4822,363251.6394,8275870.678,3862
4823,363751.6394,8275870.678,3861
4824,364251.6394,8275870.678,3860
4825,364751.6394,8275870.678,3874
4826,365251.6394,8275870.678,3876
4827,365751.6394,8275870.678,3862
4828,366251.6394,8275870.678,3847
4829,366751.6394,8275870.678,3862
4830,367251.6394,8275870.678,3861
4831,367751.6394,8275870.678,3844
4832,368251.6394,8275870.678,3842
4833,368751.6394,8275870.678,3841
4834,369251.6394,8275870.678,3842
4835,369751.6394,8275870.678,3842
4836,370251.6394,8275870.678,3841
4837,370751.6394,8275870.678,3840
4838,371251.6394,8275870.678,3839
4839,371751.6394,8275870.678,3839
4840,372251.6394,8275870.678,3837
4841,372751.6394,8275870.678,3836
4842,373251.6394,8275870.678,3836
4843,373751.6394,8275870.678,3837
4844,374251.6394,8275870.678,3833
4845,374751.6394,8275870.678,3841
4846,375251.6394,8275870.678,3886
4847,375751.6394,8275870.678,3916
4848,376251.6394,8275870.678,3910
4849,376751.6394,8275870.678,3906
4850,377251.6394,8275870.678,3843
4851,377751.6394,8275870.678,3832
4852,378251.6394,8275870.678,3855
4853,378751.6394,8275870.678,3925
4854,379251.6394,8275870.678,3852
4855,379751.6394,8275870.678,3833
4856,380251.6394,8275870.678,3827
4857,380751.6394,8275870.678,3825
4858,381251.6394,8275870.678,3825
4859,381751.6394,8275870.678,3825
4860,382251.6394,8275870.678,3825
4861,382751.6394,8275870.678,3823
4862,383251.6394,8275870.678,3828
4863,383751.6394,8275870.678,3822
4864,384251.6394,8275870.678,3826
4865,384751.6394,8275870.678,3822
4866,385251.6394,8275870.678,3822
4867,385751.6394,8275870.678,3824
4868,386251.6394,8275870.678,3822
4869,386751.6394,8275870.678,3822
4870,387251.6394,8275870.678,3820
4871,387751.6394,8275870.678,3821
4872,388251.6394,8275870.678,3822
4873,388751.6394,8275870.678,3821
4874,389251.6394,8275870.678,3822
4875,389751.6394,8275870.678,3822
4876,390251.6394,8275870.678,3821
4877,390751.6394,8275870.678,3821
4878,391251.6394,8275870.678,3824
4879,391751.6394,8275870.678,3819
4880,392251.6394,8275870.678,3822
4881,392751.6394,8275870.678,3820
4882,393251.6394,8275870.678,3822
4883,393751.6394,8275870.678,3822
4884,394251.6394,8275870.678,3823
4885,394751.6394,8275870.678,3821
4886,395251.6394,8275870.678,3818
4887,395751.6394,8275870.678,3820
4888,396251.6394,8275870.678,3821
4889,396751.6394,8275870.678,3820
4890,397251.6394,8275870.678,3821
4891,397751.6394,8275870.678,3822
4892,398251.6394,8275870.678,3818
4893,398751.6394,8275870.678,3817
4894,399251.6394,8275870.678,3818
4895,399751.6394,8275870.678,3817
4896,400251.6394,8275870.678,3819
4897,400751.6394,8275870.678,3818
4898,401251.6394,8275870.678,3818
4899,362251.6394,8275370.678,3863
4900,362751.6394,8275370.678,3861
4901,363251.6394,8275370.678,3863
4902,363751.6394,8275370.678,3863
4903,364251.6394,8275370.678,3872
4904,364751.6394,8275370.678,3879
4905,365251.6394,8275370.678,3859
4906,365751.6394,8275370.678,3859
4907,366251.6394,8275370.678,3847
4908,366751.6394,8275370.678,3851
4909,367251.6394,8275370.678,3849
4910,367751.6394,8275370.678,3841
4911,368251.6394,8275370.678,3840
4912,368751.6394,8275370.678,3841
4913,369251.6394,8275370.678,3839
4914,369751.6394,8275370.678,3841
4915,370251.6394,8275370.678,3842
4916,370751.6394,8275370.678,3837
4917,371251.6394,8275370.678,3840
4918,371751.6394,8275370.678,3838
4919,372251.6394,8275370.678,3836
4920,372751.6394,8275370.678,3837
4921,373251.6394,8275370.678,3838
4922,373751.6394,8275370.678,3832
4923,374251.6394,8275370.678,3835
4924,374751.6394,8275370.678,3858
4925,375251.6394,8275370.678,3842
4926,375751.6394,8275370.678,3872
4927,376251.6394,8275370.678,3927
4928,376751.6394,8275370.678,3918
4929,377251.6394,8275370.678,3925
4930,377751.6394,8275370.678,3851
4931,378251.6394,8275370.678,3850
4932,378751.6394,8275370.678,3900
4933,379251.6394,8275370.678,3880
4934,379751.6394,8275370.678,3826
4935,380251.6394,8275370.678,3824
4936,380751.6394,8275370.678,3828
4937,381251.6394,8275370.678,3825
4938,381751.6394,8275370.678,3824
4939,382251.6394,8275370.678,3826
4940,382751.6394,8275370.678,3826
4941,383251.6394,8275370.678,3823
4942,383751.6394,8275370.678,3822
4943,384251.6394,8275370.678,3825
4944,384751.6394,8275370.678,3823
4945,385251.6394,8275370.678,3821
4946,385751.6394,8275370.678,3823
4947,386251.6394,8275370.678,3824
4948,386751.6394,8275370.678,3822
4949,387251.6394,8275370.678,3822
4950,387751.6394,8275370.678,3821
4951,388251.6394,8275370.678,3823
4952,388751.6394,8275370.678,3824
4953,389251.6394,8275370.678,3820
4954,389751.6394,8275370.678,3820
4955,390251.6394,8275370.678,3824
4956,390751.6394,8275370.678,3823
4957,391251.6394,8275370.678,3820
4958,391751.6394,8275370.678,3824
4959,392251.6394,8275370.678,3822
4960,392751.6394,8275370.678,3821
4961,393251.6394,8275370.678,3822
4962,393751.6394,8275370.678,3821
4963,394251.6394,8275370.678,3822
4964,394751.6394,8275370.678,3823
4965,395251.6394,8275370.678,3818
4966,395751.6394,8275370.678,3823
4967,396251.6394,8275370.678,3821
4968,396751.6394,8275370.678,3819
4969,397251.6394,8275370.678,3819
4970,397751.6394,8275370.678,3821
4971,398251.6394,8275370.678,3819
4972,398751.6394,8275370.678,3819
4973,399251.6394,8275370.678,3820
4974,399751.6394,8275370.678,3817
4975,400251.6394,8275370.678,3821
4976,400751.6394,8275370.678,3817
4977,401251.6394,8275370.678,3818
4978,362251.6394,8274870.678,3863
4979,362751.6394,8274870.678,3865
4980,363251.6394,8274870.678,3865
4981,363751.6394,8274870.678,3876
4982,364251.6394,8274870.678,3879
4983,364751.6394,8274870.678,3879
4984,365251.6394,8274870.678,3860
4985,365751.6394,8274870.678,3849
4986,366251.6394,8274870.678,3847
4987,366751.6394,8274870.678,3843
4988,367251.6394,8274870.678,3841
4989,367751.6394,8274870.678,3841
4990,368251.6394,8274870.678,3842
4991,368751.6394,8274870.678,3837
4992,369251.6394,8274870.678,3840
4993,369751.6394,8274870.678,3840
4994,370251.6394,8274870.678,3839
4995,370751.6394,8274870.678,3841
4996,371251.6394,8274870.678,3839
4997,371751.6394,8274870.678,3836
4998,372251.6394,8274870.678,3838
4999,372751.6394,8274870.678,3834
5000,373251.6394,8274870.678,3834
5001,373751.6394,8274870.678,3833
5002,374251.6394,8274870.678,3834
5003,374751.6394,8274870.678,3838
5004,375251.6394,8274870.678,3851
5005,375751.6394,8274870.678,3887
5006,376251.6394,8274870.678,3913
5007,376751.6394,8274870.678,3908
5008,377251.6394,8274870.678,3889
5009,377751.6394,8274870.678,3861
5010,378251.6394,8274870.678,3835
5011,378751.6394,8274870.678,3900
5012,379251.6394,8274870.678,3872
5013,379751.6394,8274870.678,3826
5014,380251.6394,8274870.678,3824
5015,380751.6394,8274870.678,3825
5016,381251.6394,8274870.678,3824
5017,381751.6394,8274870.678,3822
5018,382251.6394,8274870.678,3826
5019,382751.6394,8274870.678,3823
5020,383251.6394,8274870.678,3824
5021,383751.6394,8274870.678,3823
5022,384251.6394,8274870.678,3822
5023,384751.6394,8274870.678,3821
5024,385251.6394,8274870.678,3821
5025,385751.6394,8274870.678,3822
5026,386251.6394,8274870.678,3823
5027,386751.6394,8274870.678,3824
5028,387251.6394,8274870.678,3827
5029,387751.6394,8274870.678,3825
5030,388251.6394,8274870.678,3822
5031,388751.6394,8274870.678,3823
5032,389251.6394,8274870.678,3823
5033,389751.6394,8274870.678,3818
5034,390251.6394,8274870.678,3823
5035,390751.6394,8274870.678,3821
5036,391251.6394,8274870.678,3824
5037,391751.6394,8274870.678,3821
5038,392251.6394,8274870.678,3821
5039,392751.6394,8274870.678,3822
5040,393251.6394,8274870.678,3822
5041,393751.6394,8274870.678,3821
5042,394251.6394,8274870.678,3824
5043,394751.6394,8274870.678,3840
5044,395251.6394,8274870.678,3886
5045,395751.6394,8274870.678,3874
5046,396251.6394,8274870.678,3823
5047,396751.6394,8274870.678,3821
5048,397251.6394,8274870.678,3820
5049,397751.6394,8274870.678,3820
5050,398251.6394,8274870.678,3822
5051,398751.6394,8274870.678,3818
5052,399251.6394,8274870.678,3818
5053,399751.6394,8274870.678,3818
5054,400251.6394,8274870.678,3816
5055,400751.6394,8274870.678,3820
5056,401251.6394,8274870.678,3818
5057,362251.6394,8274370.678,3878
5058,362751.6394,8274370.678,3881
5059,363251.6394,8274370.678,3875
5060,363751.6394,8274370.678,3873
5061,364251.6394,8274370.678,3881
5062,364751.6394,8274370.678,3871
5063,365251.6394,8274370.678,3859
5064,365751.6394,8274370.678,3848
5065,366251.6394,8274370.678,3846
5066,366751.6394,8274370.678,3845
5067,367251.6394,8274370.678,3841
5068,367751.6394,8274370.678,3842
5069,368251.6394,8274370.678,3841
5070,368751.6394,8274370.678,3838
5071,369251.6394,8274370.678,3839
5072,369751.6394,8274370.678,3838
5073,370251.6394,8274370.678,3840
5074,370751.6394,8274370.678,3839
5075,371251.6394,8274370.678,3835
5076,371751.6394,8274370.678,3835
5077,372251.6394,8274370.678,3834
5078,372751.6394,8274370.678,3836
5079,373251.6394,8274370.678,3836
5080,373751.6394,8274370.678,3834
5081,374251.6394,8274370.678,3835
5082,374751.6394,8274370.678,3835
5083,375251.6394,8274370.678,3861
5084,375751.6394,8274370.678,3868
5085,376251.6394,8274370.678,3917
5086,376751.6394,8274370.678,3964
5087,377251.6394,8274370.678,3925
5088,377751.6394,8274370.678,3870
5089,378251.6394,8274370.678,3836
5090,378751.6394,8274370.678,3863
5091,379251.6394,8274370.678,3859
5092,379751.6394,8274370.678,3824
5093,380251.6394,8274370.678,3823
5094,380751.6394,8274370.678,3824
5095,381251.6394,8274370.678,3822
5096,381751.6394,8274370.678,3824
5097,382251.6394,8274370.678,3824
5098,382751.6394,8274370.678,3824
5099,383251.6394,8274370.678,3827
5100,383751.6394,8274370.678,3822
5101,384251.6394,8274370.678,3822
5102,384751.6394,8274370.678,3822
5103,385251.6394,8274370.678,3823
5104,385751.6394,8274370.678,3824
5105,386251.6394,8274370.678,3822
5106,386751.6394,8274370.678,3823
5107,387251.6394,8274370.678,3825
5108,387751.6394,8274370.678,3822
5109,388251.6394,8274370.678,3823
5110,388751.6394,8274370.678,3821
5111,389251.6394,8274370.678,3823
5112,389751.6394,8274370.678,3824
5113,390251.6394,8274370.678,3820
5114,390751.6394,8274370.678,3824
5115,391251.6394,8274370.678,3823
5116,391751.6394,8274370.678,3819
5117,392251.6394,8274370.678,3823
5118,392751.6394,8274370.678,3822
5119,393251.6394,8274370.678,3820
5120,393751.6394,8274370.678,3824
5121,394251.6394,8274370.678,3819
5122,394751.6394,8274370.678,3822
5123,395251.6394,8274370.678,3864
5124,395751.6394,8274370.678,3874
5125,396251.6394,8274370.678,3845
5126,396751.6394,8274370.678,3831
5127,397251.6394,8274370.678,3821
5128,397751.6394,8274370.678,3822
5129,398251.6394,8274370.678,3815
5130,398751.6394,8274370.678,3819
5131,399251.6394,8274370.678,3821
5132,399751.6394,8274370.678,3817
5133,400251.6394,8274370.678,3820
5134,400751.6394,8274370.678,3818
5135,401251.6394,8274370.678,3819
5136,362251.6394,8273870.678,3886
5137,362751.6394,8273870.678,3887
5138,363251.6394,8273870.678,3887
5139,363751.6394,8273870.678,3880
5140,364251.6394,8273870.678,3881
5141,364751.6394,8273870.678,3872
5142,365251.6394,8273870.678,3862
5143,365751.6394,8273870.678,3857
5144,366251.6394,8273870.678,3849
5145,366751.6394,8273870.678,3857
5146,367251.6394,8273870.678,3866
5147,367751.6394,8273870.678,3847
5148,368251.6394,8273870.678,3840
5149,368751.6394,8273870.678,3838
5150,369251.6394,8273870.678,3838
5151,369751.6394,8273870.678,3837
5152,370251.6394,8273870.678,3838
5153,370751.6394,8273870.678,3837
5154,371251.6394,8273870.678,3836
5155,371751.6394,8273870.678,3835
5156,372251.6394,8273870.678,3836
5157,372751.6394,8273870.678,3836
5158,373251.6394,8273870.678,3835
5159,373751.6394,8273870.678,3832
5160,374251.6394,8273870.678,3835
5161,374751.6394,8273870.678,3856
5162,375251.6394,8273870.678,3849
5163,375751.6394,8273870.678,3892
5164,376251.6394,8273870.678,3904
5165,376751.6394,8273870.678,3900
5166,377251.6394,8273870.678,3934
5167,377751.6394,8273870.678,3923
5168,378251.6394,8273870.678,3876
5169,378751.6394,8273870.678,3850
5170,379251.6394,8273870.678,3885
5171,379751.6394,8273870.678,3838
5172,380251.6394,8273870.678,3820
5173,380751.6394,8273870.678,3824
5174,381251.6394,8273870.678,3825
5175,381751.6394,8273870.678,3821
5176,382251.6394,8273870.678,3825
5177,382751.6394,8273870.678,3821
5178,383251.6394,8273870.678,3822
5179,383751.6394,8273870.678,3823
5180,384251.6394,8273870.678,3821
5181,384751.6394,8273870.678,3824
5182,385251.6394,8273870.678,3825
5183,385751.6394,8273870.678,3820
5184,386251.6394,8273870.678,3825
5185,386751.6394,8273870.678,3821
5186,387251.6394,8273870.678,3821
5187,387751.6394,8273870.678,3825
5188,388251.6394,8273870.678,3823
5189,388751.6394,8273870.678,3822
5190,389251.6394,8273870.678,3823
5191,389751.6394,8273870.678,3819
5192,390251.6394,8273870.678,3822
5193,390751.6394,8273870.678,3820
5194,391251.6394,8273870.678,3819
5195,391751.6394,8273870.678,3824
5196,392251.6394,8273870.678,3819
5197,392751.6394,8273870.678,3821
5198,393251.6394,8273870.678,3820
5199,393751.6394,8273870.678,3819
5200,394251.6394,8273870.678,3824
5201,394751.6394,8273870.678,3822
5202,395251.6394,8273870.678,3846
5203,395751.6394,8273870.678,3869
5204,396251.6394,8273870.678,3909
5205,396751.6394,8273870.678,3925
5206,397251.6394,8273870.678,3838
5207,397751.6394,8273870.678,3818
5208,398251.6394,8273870.678,3819
5209,398751.6394,8273870.678,3820
5210,399251.6394,8273870.678,3815
5211,399751.6394,8273870.678,3817
5212,400251.6394,8273870.678,3819
5213,400751.6394,8273870.678,3817
5214,401251.6394,8273870.678,3818
5215,362251.6394,8273370.678,3885
5216,362751.6394,8273370.678,3883
5217,363251.6394,8273370.678,3887
5218,363751.6394,8273370.678,3882
5219,364251.6394,8273370.678,3880
5220,364751.6394,8273370.678,3870
5221,365251.6394,8273370.678,3867
5222,365751.6394,8273370.678,3851
5223,366251.6394,8273370.678,3868
5224,366751.6394,8273370.678,3867
5225,367251.6394,8273370.678,3859
5226,367751.6394,8273370.678,3867
5227,368251.6394,8273370.678,3843
5228,368751.6394,8273370.678,3836
5229,369251.6394,8273370.678,3838
5230,369751.6394,8273370.678,3836
5231,370251.6394,8273370.678,3837
5232,370751.6394,8273370.678,3837
5233,371251.6394,8273370.678,3838
5234,371751.6394,8273370.678,3833
5235,372251.6394,8273370.678,3831
5236,372751.6394,8273370.678,3835
5237,373251.6394,8273370.678,3835
5238,373751.6394,8273370.678,3834
5239,374251.6394,8273370.678,3832
5240,374751.6394,8273370.678,3835
5241,375251.6394,8273370.678,3852
5242,375751.6394,8273370.678,3875
5243,376251.6394,8273370.678,3876
5244,376751.6394,8273370.678,3911
5245,377251.6394,8273370.678,3925
5246,377751.6394,8273370.678,3940
5247,378251.6394,8273370.678,3893
5248,378751.6394,8273370.678,3855
5249,379251.6394,8273370.678,3826
5250,379751.6394,8273370.678,3821
5251,380251.6394,8273370.678,3824
5252,380751.6394,8273370.678,3824
5253,381251.6394,8273370.678,3822
5254,381751.6394,8273370.678,3824
5255,382251.6394,8273370.678,3823
5256,382751.6394,8273370.678,3824
5257,383251.6394,8273370.678,3823
5258,383751.6394,8273370.678,3823
5259,384251.6394,8273370.678,3823
5260,384751.6394,8273370.678,3822
5261,385251.6394,8273370.678,3822
5262,385751.6394,8273370.678,3824
5263,386251.6394,8273370.678,3821
5264,386751.6394,8273370.678,3823
5265,387251.6394,8273370.678,3823
5266,387751.6394,8273370.678,3823
5267,388251.6394,8273370.678,3823
5268,388751.6394,8273370.678,3824
5269,389251.6394,8273370.678,3823
5270,389751.6394,8273370.678,3823
5271,390251.6394,8273370.678,3823
5272,390751.6394,8273370.678,3820
5273,391251.6394,8273370.678,3815
5274,391751.6394,8273370.678,3822
5275,392251.6394,8273370.678,3821
5276,392751.6394,8273370.678,3823
5277,393251.6394,8273370.678,3821
5278,393751.6394,8273370.678,3821
5279,394251.6394,8273370.678,3822
5280,394751.6394,8273370.678,3821
5281,395251.6394,8273370.678,3834
5282,395751.6394,8273370.678,3852
5283,396251.6394,8273370.678,3885
5284,396751.6394,8273370.678,3912
5285,397251.6394,8273370.678,3891
5286,397751.6394,8273370.678,3819
5287,398251.6394,8273370.678,3819
5288,398751.6394,8273370.678,3818
5289,399251.6394,8273370.678,3817
5290,399751.6394,8273370.678,3818
5291,400251.6394,8273370.678,3815
5292,400751.6394,8273370.678,3819
5293,401251.6394,8273370.678,3818
5294,362251.6394,8272870.678,3880
5295,362751.6394,8272870.678,3885
5296,363251.6394,8272870.678,3883
5297,363751.6394,8272870.678,3883
5298,364251.6394,8272870.678,3883
5299,364751.6394,8272870.678,3866
5300,365251.6394,8272870.678,3860
5301,365751.6394,8272870.678,3852
5302,366251.6394,8272870.678,3857
5303,366751.6394,8272870.678,3877
5304,367251.6394,8272870.678,3862
5305,367751.6394,8272870.678,3875
5306,368251.6394,8272870.678,3841
5307,368751.6394,8272870.678,3844
5308,369251.6394,8272870.678,3836
5309,369751.6394,8272870.678,3835
5310,370251.6394,8272870.678,3836
5311,370751.6394,8272870.678,3837
5312,371251.6394,8272870.678,3832
5313,371751.6394,8272870.678,3833
5314,372251.6394,8272870.678,3835
5315,372751.6394,8272870.678,3836
5316,373251.6394,8272870.678,3834
5317,373751.6394,8272870.678,3835
5318,374251.6394,8272870.678,3832
5319,374751.6394,8272870.678,3832
5320,375251.6394,8272870.678,3846
5321,375751.6394,8272870.678,3866
5322,376251.6394,8272870.678,3869
5323,376751.6394,8272870.678,3942
5324,377251.6394,8272870.678,3961
5325,377751.6394,8272870.678,3965
5326,378251.6394,8272870.678,3894
5327,378751.6394,8272870.678,3831
5328,379251.6394,8272870.678,3823
5329,379751.6394,8272870.678,3822
5330,380251.6394,8272870.678,3819
5331,380751.6394,8272870.678,3823
5332,381251.6394,8272870.678,3823
5333,381751.6394,8272870.678,3821
5334,382251.6394,8272870.678,3823
5335,382751.6394,8272870.678,3822
5336,383251.6394,8272870.678,3824
5337,383751.6394,8272870.678,3824
5338,384251.6394,8272870.678,3824
5339,384751.6394,8272870.678,3823
5340,385251.6394,8272870.678,3822
5341,385751.6394,8272870.678,3822
5342,386251.6394,8272870.678,3824
5343,386751.6394,8272870.678,3822
5344,387251.6394,8272870.678,3822
5345,387751.6394,8272870.678,3823
5346,388251.6394,8272870.678,3823
5347,388751.6394,8272870.678,3823
5348,389251.6394,8272870.678,3823
5349,389751.6394,8272870.678,3825
5350,390251.6394,8272870.678,3824
5351,390751.6394,8272870.678,3821
5352,391251.6394,8272870.678,3823
5353,391751.6394,8272870.678,3817
5354,392251.6394,8272870.678,3822
5355,392751.6394,8272870.678,3820
5356,393251.6394,8272870.678,3821
5357,393751.6394,8272870.678,3821
5358,394251.6394,8272870.678,3819
5359,394751.6394,8272870.678,3821
5360,395251.6394,8272870.678,3822
5361,395751.6394,8272870.678,3831
5362,396251.6394,8272870.678,3846
5363,396751.6394,8272870.678,3874
5364,397251.6394,8272870.678,3863
